t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
2.48  -4.887245821783519e-16  2.913710802843854e-16  1.1048322435239192e-16  -3.566942459731232e-16
2.49  -1.0902458449444512e-15  6.83387966216173e-17  -8.373878511714432e-16  4.992394729262963e-16
2.5  -2.4205900713746903e-16  5.967077627199051e-16  3.374605903556439e-16  1.0267408929363233e-15
2.5100000000000002  5.996725322345451e-16  -3.898307268049402e-16  1.1012568498645942e-15  2.4823616744411874e-16
2.52  -7.757570604039914e-16  -8.946902121637994e-16  9.371229503065393e-16  2.1683477878881791e-16
2.5300000000000002  -5.496989735246957e-16  3.9235111518307554e-16  -2.634042729893498e-16  -4.89241040917847e-16
2.54  -8.046075438302135e-16  4.796962907120979e-16  -4.515904143529028e-16  2.0460426881420276e-16
2.5500000000000003  9.162627547257556e-16  2.292713492887633e-16  1.8273150032172582e-16  1.2482441449479009e-15
2.56  -1.185243736160711e-16  -3.817327583637428e-16  9.458306712749745e-16  8.238752027684398e-17
2.57  -1.1172781146900629e-15  7.95362147937531e-16  6.406101702654055e-16  3.936117451808694e-16
2.58  7.864254070241086e-17  5.993935224887737e-16  3.273862661378339e-16  -8.414624840055275e-16
2.59  1.4443551823677297e-16  6.894244577866646e-16  9.712757468749813e-17  7.176288230276071e-16
2.6  4.89654033585953e-16  2.2509811862075075e-16  2.5953909742359654e-16  6.208012384209055e-16
2.61  -1.0049665043734116e-15  2.1138013774698857e-16  5.203598051800116e-16  9.17698819445749e-16
