t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
2.17  -6.455753963377326e-16  9.452567150169435e-16  -3.710190817780848e-16  4.594813555857843e-19
2.18  -2.46879069606343e-16  -4.2591039920673876e-16  2.7940566061039624e-16  1.8973206635339008e-16
2.19  -2.9178567651992966e-16  1.2481504980480115e-15  -6.310701369982659e-16  -1.797314425913137e-16
2.2  -5.20444803710433e-16  7.479464212017268e-16  -2.530132876305726e-16  -7.836444068835288e-16
2.21  -5.806570068843491e-16  6.58372175092458e-16  3.699365675499341e-16  -2.285515803409276e-16
2.22  1.0137151672247453e-16  4.039165023550832e-16  2.343171170510099e-16  3.973766736525598e-16
2.23  7.298007762108928e-16  7.876972146210545e-16  -5.317677172814376e-16  -8.044100586651995e-17
2.24  1.478272484103627e-16  5.431634444362083e-16  -1.4045390279842562e-16  -2.8294056810598866e-16
2.25  9.898516158398681e-17  -6.49839281404971e-16  1.6346452066840031e-16  -5.06013142230562e-16
2.2600000000000002  2.0580376506589372e-16  6.36052570477344e-16  -1.80760415272526e-16  -3.574411007561526e-16
2.27  4.929466483579877e-16  1.467031160336533e-16  -8.179067140388621e-16  4.3579129925063015e-17
2.2800000000000002  5.819986031076401e-16  1.601070019079921e-17  2.0055648914181313e-16  -5.899499318972768e-16
2.29  4.082205621594917e-16  -2.0332019906336388e-16  3.450956654970668e-17  -3.6652852436579373e-16
2.3000000000000003  1.898243209109999e-16  8.131910945229648e-16  3.519036265249547e-16  2.442874252794895e-16
2.31  2.2081093825445137e-16  -4.103460121538659e-17  -5.923731989811521e-16  -6.689373086756071e-17
2.32  -4.717531142751889e-17  -3.018889751405738e-16  6.751129394820379e-16  -4.0941853811149743e-16
2.33  -5.279944339602277e-16  6.960459408184439e-16  4.488753361663637e-16  1.3236687483396227e-16
2.34  3.2500612338911777e-16  -3.486351872117966e-16  1.3192662290886416e-16  2.2342578573737115e-16
