t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.233  5.526735278195614e-16  3.0280482697982367e-16  -1.6789759571422068e-16  1.1205945314602646e-16
0.234  7.940640565165662e-17  -1.370204147287426e-16  -2.782060151826353e-16  2.2000272678162158e-16
0.23500000000000001  -2.8546588124403715e-17  3.07091137450136e-16  -3.669518858290108e-16  5.103426208948891e-16
0.23600000000000002  4.487136989147815e-16  8.785625268008762e-17  1.147805595686202e-16  8.950236564768289e-16
0.23700000000000002  3.8056253342638643e-17  -4.308439106448463e-16  8.399031648776028e-16  5.698027055475232e-16
0.23800000000000002  -4.492216640945221e-16  2.6502874633742235e-17  8.687070528550883e-16  -3.371103764724012e-16
0.23900000000000002  -3.139159908168708e-17  4.499644444540472e-16  9.534861932299645e-17  -7.566493347761538e-16
0.24  1.3608235557429328e-16  1.21754895850457e-16  -4.727450319754838e-16  -2.3349662598687847e-16
0.241  -5.629743179233632e-17  3.520966744496827e-16  -2.6131644264283695e-16  3.1066624623711535e-16
0.242  5.864136520747913e-16  5.504131516823623e-16  1.5134317660366913e-16  4.013867100164415e-16
0.243  9.543707580541557e-16  -2.151683868270477e-16  4.477636155845666e-16  2.0785090617123894e-16
0.244  3.3390272039893097e-16  -7.054733529921796e-16  4.614831101273703e-16  -9.551778822824788e-17
0.245  -1.3983144231131656e-16  -5.39561628695593e-16  3.6188177694737326e-16  -2.8417642086043664e-16
0.246  -3.3100752184977694e-16  -1.9514257567341854e-16  2.7454144561412837e-16  -4.652691061615724e-16
0.247  -1.516842663807929e-16  2.7462509090187083e-16  -1.2288719210033688e-16  -6.899777691124735e-16
0.248  5.680412242286208e-16  9.985268635615521e-17  -7.474638686584407e-16  -3.3268418816461674e-16
0.249  3.904144117084281e-16  -8.747645354742631e-16  -5.117950068603132e-16  4.725751308142771e-16
0.25  -6.918384860359979e-16  -8.91702564351297e-16  2.486194978637521e-16  3.925698424051859e-16
0.251  -9.130028265875894e-16  6.067744430914328e-17  2.3312187412239524e-16  -2.0031191221180667e-16
0.252  -4.2408101620408844e-16  2.9662424566736587e-16  -2.0086399322849783e-16  -2.904065285110498e-17
0.253  -4.866495814746032e-16  3.543953854070536e-16  1.291202077749545e-16  1.778574623861084e-16
0.254  -1.6765617911451736e-16  8.609391145443182e-16  1.5914468598660963e-16  -3.219519321949023e-16
0.255  6.501448138482279e-16  6.278230682423034e-16  -5.143249935319161e-16  -1.9083173789564118e-16
0.256  6.396636661643822e-16  -1.4049200002034724e-16  -4.0989252970718576e-16  4.292461108982791e-16
0.257  1.1083022647981679e-16  -3.8393142184246565e-16  5.894244840922263e-17  5.868193303395135e-16
0.258  -2.589176252771778e-16  -1.6306116032915238e-16  3.867250163005383e-16  4.902544037579587e-16
0.259  -2.861636536461438e-16  3.5478594299690204e-16  6.776815240155348e-16  1.0463135498101633e-16
0.26  3.0451316341911024e-16  5.467269334978982e-16  2.7787830064857575e-16  -4.3999043506878527e-16
